"","Country","Year","Nuts2","not_stated","sometimes","total","never","usually","somet_usual"
"1177","NL",2018,"NL23",43.242,219.716,143.039,3.029,30.407,250.123
"1178","NL",2018,"NL33",418.848,1862.45,1160.118,24.97,258.514,2120.964
"1179","AT",2018,"AT22",60.769,605.177,480.583,NA,63.825,669.002
"1180","AT",2018,"AT32",29.322,285.021,222.399,NA,33.3,318.321
"1181","AT",2018,"AT12",108.624,820.222,619.882,NA,91.716,911.938
"1182","AT",2018,"AT33",41.303,387.343,308.16,NA,37.88,425.223
"1183","AT",2018,"AT21",22.731,263.52,208.67,NA,32.118,295.638
"1184","AT",2018,"AT13",134.498,867.789,649.845,NA,83.446,951.235
"1185","AT",2018,"AT31",73.003,751.106,603.717,NA,74.386,825.492
"1186","AT",2018,"AT34",20.498,202.365,166.259,NA,15.608,217.973
"1187","AT",2018,"AT11",15.589,136.452,106.048,NA,14.816,151.268
"1188","PL",2018,"PL61",106.787,872.253,729.328,NA,36.138,908.391
"1189","PL",2018,"PL43",28.528,425.497,387.109,NA,9.86,435.357
"1190","PL",2018,"PL52",13.363,402.958,387.433,NA,NA,NA
"1191","PL",2018,"PL62",37.038,555.172,496.148,NA,21.986,577.158
"1192","PL",2018,"PL42",45.98,706.901,627.24,NA,33.68,740.581
"1193","PL",2018,"PL72",17.938,507.496,484.278,NA,5.28,512.776
"1194","PL",2018,"PL91",277.692,1451.36,1071.786,NA,101.881,1553.241
"1195","PL",2018,"PL41",152.069,1608.637,1368.751,NA,87.817,1696.454
"1196","PL",2018,"PL21",159.604,1438.393,1188.874,NA,89.915,1528.308
"1197","PL",2018,"PL82",79.749,837.06,719.312,NA,37.999,875.059
"1198","PL",2018,"PL51",109.489,1241.257,1076.818,NA,54.951,1296.208
"1199","PL",2018,"PL63",118.707,1009.191,819.374,NA,71.109,1080.3
"1200","PL",2018,"PL22",147.589,1873.224,1645.201,NA,80.434,1953.658
"1201","PL",2018,"PL92",77.542,1071.625,946.304,NA,47.779,1119.404
"1202","PL",2018,"PL81",67.636,874.844,770.016,NA,37.192,912.036
"1203","PL",2018,"PL84",55.677,486.783,412.227,NA,18.879,505.662
"1204","PL",2018,"PL71",65.404,1121.374,1020.309,NA,35.661,1157.035
"1205","PT",2018,"PT30",8.795,120.48,104.411,NA,7.274,127.754
"1206","PT",2018,"PT11",120.615,1699.093,1482.022,NA,96.456,1795.549
"1207","PT",2018,"PT15",15.323,219.655,191.287,NA,13.045,232.7
"1208","PT",2018,"PT16",83.388,1072.207,920.794,NA,68.025,1140.232
"1209","PT",2018,"PT18",19.405,317.002,281.258,NA,16.339,333.341
"1210","PT",2018,"PT20",5.878,109.235,98.051,NA,5.306,114.541
"1211","PT",2018,"PT17",161.8,1347.095,1086.282,NA,99.014,1446.109
"1212","RO",2018,"RO11",NA,1185.337,1177.661,NA,NA,NA
"1213","RO",2018,"RO21",NA,1605.807,1596.193,NA,NA,NA
"1214","RO",2018,"RO12",NA,909.044,902.173,NA,NA,NA
"1215","RO",2018,"RO31",NA,1293.706,1285.603,NA,NA,NA
"1216","RO",2018,"RO41",NA,858.277,850.128,NA,NA,NA
"1217","RO",2018,"RO32",NA,1145.786,1140.108,NA,NA,NA
"1218","RO",2018,"RO22",NA,963.372,957.422,NA,NA,NA
"1219","RO",2018,"RO42",NA,727.209,717.19,NA,7.928,735.137
"1220","SI",2018,"SI03",38.464,511.423,441.542,NA,31.416,542.839
"1221","SI",2018,"SI04",68.5,469.196,363.651,NA,37.044,506.24
"1222","SK",2018,"SK01",41.017,344.152,274.416,3.011,25.708,369.86
"1223","SK",2018,"SK02",39.517,893.762,814.197,9.928,30.121,923.883
"1224","SK",2018,"SK03",37.844,626.669,555.353,7.587,25.885,652.554
"1225","SK",2018,"SK04",20.029,702.152,664.216,5.616,12.291,714.443
"1226","FI",2018,"FI1B",194.792,838.94,501.347,8.14,134.661,973.601
"1227","FI",2018,"FI19",89.777,618.232,442.114,7.431,78.91,697.142
"1228","FI",2018,"FI1C",69.86,508.867,366.471,5.789,66.746,575.613
"1229","FI",2018,"FI1D",70.109,557.801,417.741,5.686,64.264,622.065
"1230","FI",2018,"FI20",2.374,16.061,11.542,NA,NA,NA
"1231","SE",2018,"SE22",210.672,721.498,460.278,NA,49.486,770.984
"1232","SE",2018,"SE12",217.893,820.553,558.994,NA,43.209,863.762
"1233","SE",2018,"SE21",104.372,429.282,300.358,NA,24.227,453.509
"1234","SE",2018,"SE32",44.452,182.59,129.297,NA,8.664,191.254
"1235","SE",2018,"SE33",56.202,250.465,183.311,NA,10.641,261.106
"1236","SE",2018,"SE11",470.718,1253.015,689.209,1.767,91.212,1344.227
"1237","SE",2018,"SE31",93.763,405.576,288.644,NA,22.822,428.398
"1238","SE",2018,"SE23",290.294,1034.42,689.922,NA,53.144,1087.564
"1239","UK",2018,"UKM6",23.422,219.954,186.553,NA,NA,NA
"1240","UK",2018,"UKH2",178.906,945.855,712.087,NA,53.753,999.608
"1241","UK",2018,"UKJ4",184.278,872.029,630.862,NA,56.889,928.918
"1242","UK",2018,"UKH3",159.823,936.855,738.653,NA,38.379,975.234
"1243","UK",2018,"UKK1",286.096,1310.456,969.274,NA,54.23,1364.686
"1244","UK",2018,"UKI7",187.246,1044.794,788.364,NA,65.775,1110.569
"1245","UK",2018,"UKG3",174.442,1300.797,1074.77,NA,50.857,1351.654
"1246","UK",2018,"UKH1",209.147,1215.076,924.112,NA,80.861,1295.937
"1247","UK",2018,"UKI6",180.11,688.589,470.648,NA,36.542,725.131
"1248","UK",2018,"UKG2",139.413,796.373,617.42,NA,39.54,835.913
"1249","UK",2018,"UKK2",130.224,630.108,455.632,NA,41.754,671.862
"1250","UK",2018,"UKJ3",215.617,975.039,721.806,NA,37.617,1012.656
"1251","UK",2018,"UKJ2",369.694,1373.563,893.963,NA,108.152,1481.715
"1252","UK",2018,"UKJ1",330.003,1272.523,861.819,NA,79.186,1351.709
"1253","UK",2018,"UKK4",134.265,574.044,392.796,NA,44.862,618.906
"1254","UK",2018,"UKD4",106.303,697.231,559.891,NA,29.61,726.841
"1255","UK",2018,"UKF2",133.546,900.06,736.858,NA,29.037,929.097
"1256","UK",2018,"UKC1",83.682,539.185,438.262,NA,16.351,555.536
"1257","UK",2018,"UKC2",87.523,662.705,552.995,NA,18.464,681.169
"1258","UK",2018,"UKD1",31.082,253.289,212.899,NA,NA,NA
"1259","UK",2018,"UKD3",225.316,1340.772,1052.374,NA,63.081,1403.853
"1260","UK",2018,"UKD6",105.741,450.324,315.244,NA,28.305,478.629
"1261","UK",2018,"UKD7",92.876,742.257,631.542,NA,15.903,758.16
"1262","UK",2018,"UKE1",83.921,451.407,354.681,NA,12.804,464.211
"1263","UK",2018,"UKE2",102.489,395.987,255.476,NA,38.022,434.009
"1264","UK",2018,"UKE3",141.899,639.734,476.197,NA,20.031,659.765
"1265","UK",2018,"UKE4",198.762,1100.003,838.858,NA,58.336,1158.339
"1266","UK",2018,"UKF3",75.044,337.584,244.499,NA,16.413,353.997
"1267","UK",2018,"UKG1",146.013,694.815,513.549,NA,34.258,729.073
"1268","UK",2018,"UKI4",322.965,1303.35,893.944,14.918,71.523,1374.873
"1269","UK",2018,"UKI5",174.628,978.627,760.915,NA,39.001,1017.628
"1270","UK",2018,"UKI3",201.428,644.311,399.192,NA,43.691,688.002
"1271","UK",2018,"UKK3",62.686,256.244,175.992,NA,17.567,273.811
"1272","UK",2018,"UKL1",170.449,920.057,701.888,NA,41.905,961.962
"1273","UK",2018,"UKL2",115.887,572.016,431.999,NA,19.496,591.512
"1274","UK",2018,"UKN0",112.289,861.136,713.451,NA,27.906,889.042
"1275","UK",2018,"UKM9",59.645,430.639,357.312,NA,12.195,442.834
"1276","UK",2018,"UKM8",89.174,749.124,641.449,NA,15.458,764.582
"1277","UK",2018,"UKM5",28.684,232.742,193.235,NA,10.823,243.565
"1278","UK",2018,"UKF1",204.154,1056.548,800.581,NA,50.352,1106.9
"1279","UK",2018,"UKM7",162.964,1007.195,806.821,NA,35.241,1042.436
"1280","BE",2017,"BE34",11.687,119.697,95.747,4.737,7.527,127.224
"1281","BE",2017,"BE22",51.032,374.155,283.879,16.486,22.759,396.914
"1282","BE",2017,"BE25",82.595,517.33,376.021,18.958,39.756,557.086
"1283","BE",2017,"BE10",83.065,453.198,328.114,13.367,28.652,481.85
"1284","BE",2017,"BE35",34.823,190.208,135.221,6.912,13.252,203.46
"1285","BE",2017,"BE23",98.921,661.443,485.368,25.168,51.986,713.429
"1286","BE",2017,"BE21",147.032,776.129,550.521,28.935,49.641,825.77
"1287","BE",2017,"BE24",101.954,500.693,351.141,14.05,33.547,534.24
"1288","BE",2017,"BE33",45.186,400.862,316.431,14.417,24.828,425.69
"1289","BE",2017,"BE32",41.659,475.237,382.835,19.457,31.286,506.523
"1290","BE",2017,"BE31",40.822,168.749,104.289,7.136,16.502,185.251
"1291","BG",2017,"BG41",NA,1041.678,1035.942,NA,NA,NA
"1292","BG",2017,"BG34",NA,447.572,442.984,NA,NA,NA
"1293","BG",2017,"BG42",7.269,640.417,629.517,NA,NA,NA
"1294","BG",2017,"BG33",NA,411.868,408.578,NA,NA,NA
"1295","BG",2017,"BG31",NA,274.808,272.619,NA,NA,NA
"1296","BG",2017,"BG32",NA,333.907,329.98,NA,NA,NA
"1297","CZ",2017,"CZ07",18.98,586.374,545.117,NA,21.989,608.363
"1298","CZ",2017,"CZ06",47.27,826.194,744.457,NA,34.467,860.661
"1299","CZ",2017,"CZ05",45.337,733.98,653.23,NA,35.413,769.393
"1300","CZ",2017,"CZ08",26.372,581.424,535.582,NA,19.469,600.893
"1301","CZ",2017,"CZ03",19.712,606.382,564.84,NA,21.83,628.212
"1302","CZ",2017,"CZ01",74.628,685.862,572.303,NA,38.931,724.793
"1303","CZ",2017,"CZ02",27.37,666.592,610.716,NA,28.507,695.099
"1304","CZ",2017,"CZ04",20.109,534.801,496.862,NA,17.83,552.631
"1305","DK",2017,"DK02",74.852,384.551,273.094,NA,36.606,421.157
"1306","DK",2017,"DK03",100.884,568.428,416.157,NA,51.387,619.815
"1307","DK",2017,"DK05",44.724,272.459,206.905,NA,20.829,293.288
"1308","DK",2017,"DK04",124.336,630.29,449.13,NA,56.824,687.114
"1309","DK",2017,"DK01",241.695,932.807,599.925,NA,91.187,1023.994
"1310","DE",2017,"DEC0",18.197,478.28,440.317,NA,19.664,497.944
"1311","DE",2017,"DE12",101.241,1446.269,1271.766,NA,70.816,1517.085
"1312","DE",2017,"DE71",175.834,2028.184,1727.089,NA,122.14,2150.324
"1313","DE",2017,"DE25",54.405,917.591,822.998,NA,38.828,956.419
"1314","DE",2017,"DE11",180.684,2206.9,1910.231,NA,113.096,2319.996
"1315","DE",2017,"DE73",30.183,611.301,547.351,NA,33.479,644.78
"1316","DE",2017,"DE40",55.762,1240.618,1136.027,NA,48.574,1289.192
"1317","DE",2017,"DE30",159.109,1791.989,1516.05,NA,116.581,1908.57
"1318","DE",2017,"DE26",34.998,688.571,610.667,NA,41.752,730.323
"1319","DE",2017,"DE60",88.133,962.872,815.245,NA,55.153,1018.025
"1320","DE",2017,"DE21",247.516,2556.997,2099.69,5.559,204.231,2761.228
"1321","DE",2017,"DE22",16.955,662.36,601.689,NA,42.323,704.683
"1322","DE",2017,"DE72",33.437,515.983,450.035,NA,32.218,548.201
"1323","DE",2017,"DE94",56.638,1282.051,1154.404,NA,69.114,1351.165
"1324","DE",2017,"DED2",40.5,773.631,706.324,NA,26.807,800.438
"1325","DE",2017,"DE92",58.942,1041.682,935.614,NA,46.328,1088.01
"1326","DE",2017,"DE93",53.667,854.332,749.634,NA,50.924,905.256
"1327","DE",2017,"DE91",34.732,765.613,695.47,NA,34.338,799.951
"1328","DE",2017,"DE14",66.304,999.227,865.622,NA,65.627,1064.854
"1329","DE",2017,"DE24",27.634,557.783,502.222,NA,26.917,584.7
"1330","DE",2017,"DE27",55.74,993.987,894.357,NA,42.98,1036.967
"1331","DE",2017,"DE23",19.141,585.266,539.431,NA,26.136,611.402
"1332","DE",2017,"DEB2",12.473,285.206,254.85,NA,17.562,302.768
"1333","DE",2017,"DE80",22.703,756.835,711.94,NA,21.968,778.803
"1334","DE",2017,"DEA5",68.989,1692.086,1557.742,NA,64.154,1756.24
"1335","DE",2017,"DEA3",53.859,1265.735,1158.365,NA,52.955,1318.69
"1336","DE",2017,"DEA1",128.588,2500.481,2267.678,NA,103.13,2603.611
"1337","DE",2017,"DEG0",46.66,1049.304,962.209,NA,40.289,1089.593
"1338","DE",2017,"DEF0",88.178,1416.042,1236.758,NA,87.362,1503.404
"1339","DE",2017,"DEE0",32.055,1028.075,969.363,NA,26.185,1054.26
"1340","DE",2017,"DED5",28.53,504.375,455.58,NA,20.173,524.548
"1341","DE",2017,"DEB3",66.437,1023.109,895.86,NA,58.786,1081.895
"1342","DE",2017,"DEA4",50.234,1010.117,920.822,NA,38.167,1048.284
"1343","DE",2017,"DE13",69.658,1201.914,1056.137,NA,73.207,1275.121
"1344","DE",2017,"DEB1",38.909,752.166,666.926,NA,45.214,797.38
"1345","DE",2017,"DED4",25.656,698.615,654.088,NA,18.871,717.486
"1346","DE",2017,"DE50",20.131,325.652,293.738,NA,11.57,337.222
"1347","DE",2017,"DEA2",123.043,2190.229,1955.434,NA,110.402,2300.631
"1348","EE",2017,"EE00",66.417,650.325,546.208,NA,37.7,688.025
"1349","IE",2017,"IE06",143.635,1098.072,900.366,3.643,50.428,1148.5
"1350","IE",2017,"IE05",78.203,716.874,595.519,NA,41.636,758.51
"1351","IE",2017,"IE04",31.601,378.992,320.968,NA,26.11,405.102
"1352","EL",2017,"EL30",56.526,1365.99,1261.452,NA,48.011,1414.001
"1353","EL",2017,"EL61",2.83,250.915,246.077,NA,2.007,252.922
"1354","EL",2017,"EL51",4.162,205.778,199.601,NA,2.014,207.792
"1355","EL",2017,"EL54",NA,104.635,101.99,NA,1.407,106.042
"1356","EL",2017,"EL52",29.632,625.984,580.311,NA,16.04,642.024
"1357","EL",2017,"EL42",5.16,127.722,119.618,NA,2.944,130.666
"1358","EL",2017,"EL41",NA,69.374,68.418,NA,NA,NA
"1359","EL",2017,"EL43",5.635,234.804,225.964,NA,3.205,238.009
"1360","EL",2017,"EL64",NA,187.97,184.612,NA,2.264,190.234
"1361","EL",2017,"EL53",NA,84.525,82.841,NA,NA,NA
"1362","EL",2017,"EL65",3.331,204.979,198.732,NA,2.916,207.895
"1363","EL",2017,"EL63",7.024,216.814,205.774,NA,4.016,220.83
"1364","EL",2017,"EL62",1.922,73.186,70.509,NA,NA,NA
"1365","ES",2017,"ES63",NA,27.003,25.322,NA,NA,NA
"1366","ES",2017,"ES70",23.092,841.313,782.376,5.885,31.024,872.337
"1367","ES",2017,"ES64",NA,28.177,24.707,NA,NA,NA
"1368","ES",2017,"ES62",18.672,581.944,537.275,7.052,19.922,601.866
"1369","ES",2017,"ES61",98.14,2948.562,2680.949,26.802,143.246,3091.808
"1370","ES",2017,"ES53",13.028,537.549,509.165,NA,14.363,551.912
"1371","ES",2017,"ES51",67.113,3276.144,3090.461,17.734,101.527,3377.671
"1372","ES",2017,"ES43",7.91,365.322,335.875,3.566,17.642,382.964
"1373","ES",2017,"ES42",19.896,782.553,723.413,4.947,33.951,816.504
"1374","ES",2017,"ES30",107.092,2907.053,2576.713,51.363,170.721,3077.774
"1375","ES",2017,"ES24",18.906,565.841,516.373,6.811,24.095,589.936
"1376","ES",2017,"ES23",3.75,134.619,124.06,NA,5.715,140.334
"1377","ES",2017,"ES22",7.643,279.091,260.131,3.615,8.038,287.129
"1378","ES",2017,"ES21",28.262,905.208,836.051,11.511,29.792,935
"1379","ES",2017,"ES12",11.788,395.454,362.433,3.63,16.843,412.297
"1380","ES",2017,"ES11",29.149,1052.696,969.214,11.969,42.602,1095.298
"1381","ES",2017,"ES52",66.497,1990.244,1811.06,15.811,96.321,2086.565
"1382","ES",2017,"ES13",6.821,236.786,217.01,3.226,9.998,246.784
"1383","ES",2017,"ES41",34.169,971.947,891.718,6.122,39.675,1011.622
"1384","FR",2017,"FR10",907.187,5436.798,4122.381,NA,407.231,5844.029
"1385","FR",2017,"FRB0",86.16,1020.589,879.17,NA,55.258,1075.847
"1386","FR",2017,"FRC1",83.14,616.972,497.543,NA,36.29,653.262
"1387","FR",2017,"FRC2",51.695,500.504,416.9,NA,31.909,532.413
"1388","FR",2017,"FRD1",63.116,594.695,487.803,NA,43.777,638.472
"1389","FR",2017,"FRD2",79.947,711.691,595.509,NA,36.236,747.927
"1390","FR",2017,"FRE1",165.272,1479.31,1222.486,NA,90.887,1570.197
"1391","FR",2017,"FRE2",68.002,773.453,647.884,NA,56.921,830.374
"1392","FR",2017,"FRF1",84.682,807.228,685.801,NA,36.745,843.973
"1393","FR",2017,"FRF2",76.122,506.449,388.439,NA,41.888,548.337
"1394","FR",2017,"FRF3",108.064,914.62,745.733,NA,60.824,975.444
"1395","FR",2017,"FRG0",183.818,1565.705,1263.454,NA,118.433,1684.138
"1396","FR",2017,"FRH0",176.595,1348.343,1059.834,NA,111.913,1460.256
"1397","FR",2017,"FRI1",191.777,1324.504,1052.833,NA,79.895,1404.399
"1398","FR",2017,"FRI2",32.945,302.127,246.536,NA,22.645,324.772
"1399","FR",2017,"FRI3",79.989,719.726,588.202,NA,51.534,771.26
"1400","FR",2017,"FRJ1",144.847,1017.616,763.73,NA,109.04,1126.656
"1401","FR",2017,"FRJ2",197.405,1270.293,990.754,NA,82.134,1352.427
"1402","FR",2017,"FRK1",55.679,523.914,418.309,NA,49.926,573.84
"1403","FR",2017,"FRK2",452.286,2828.583,2188.028,NA,188.269,3016.852
"1404","FR",2017,"FRL0",292.298,1929.439,1524.617,NA,112.524,2041.963
"1405","FR",2017,"FRM0",20.971,107.346,69.951,NA,NA,NA
"1406","FR",2017,"FRY1",NA,113.041,94.268,NA,NA,NA
"1407","FR",2017,"FRY2",NA,122.555,105.24,NA,NA,NA
"1408","FR",2017,"FRY3",NA,61.908,51.347,NA,NA,NA
"1409","FR",2017,"FRY4",29.439,260.312,211.128,NA,NA,NA
"1410","HR",2017,"HR06",7.584,335.726,323.834,NA,4.309,340.035
"1411","HR",2017,"HR05",35.046,343.419,300.118,NA,8.255,351.674
"1412","HR",2017,"HR03",24.808,511.344,477.048,NA,9.488,520.832
"1413","HR",2017,"HR02",5.942,371.588,362.936,NA,2.71,374.298
"1414","IT",2017,"ITI2",3.969,354.803,336.692,NA,14.142,368.945
"1415","IT",2017,"ITI1",15.127,1582.417,1507.575,NA,58.275,1640.692
"1416","IT",2017,"ITH5",26.265,1972.942,1867.925,8.889,69.862,2042.804
"1417","IT",2017,"ITI4",27.714,2377.692,2241.704,NA,107.298,2484.99
"1418","IT",2017,"ITI3",6.124,616.319,594.395,NA,15.604,631.923
"1419","IT",2017,"ITH4",8.339,505.12,477.807,NA,18.453,523.573
"1420","IT",2017,"ITH3",24.904,2125.452,2023.695,NA,75.949,2201.401
"1421","IT",2017,"ITG1",10.523,1366.68,1321.749,2.709,31.698,1398.378
"1422","IT",2017,"ITF5",1.971,188.359,181.536,NA,4.764,193.123
"1423","IT",2017,"ITF6",5.573,536.886,514.329,2.058,14.926,551.812
"1424","IT",2017,"ITF4",13.547,1198.295,1151.923,NA,32.666,1230.961
"1425","IT",2017,"ITF3",17.933,1673.711,1597.003,11.801,46.974,1720.685
"1426","IT",2017,"ITF2",NA,104.915,101.084,NA,3.119,108.034
"1427","IT",2017,"ITF1",4.763,490.483,467.391,NA,18.329,508.812
"1428","IT",2017,"ITH2",2.875,236.591,224.943,NA,7.754,244.345
"1429","IT",2017,"ITC1",18.437,1819.123,1733.274,NA,66.685,1885.808
"1430","IT",2017,"ITC2",NA,54.701,52.252,NA,2.002,56.703
"1431","IT",2017,"ITC3",8.716,603.081,571.825,NA,22.193,625.274
"1432","IT",2017,"ITC4",46.708,4399.055,4171.262,NA,180.217,4579.272
"1433","IT",2017,"ITG2",5.15,562.179,539.983,NA,16.805,578.984
"1434","IT",2017,"ITH1",NA,253.136,234.855,NA,17.033,270.169
"1435","CY",2017,"CY00",5.002,379.622,369.639,NA,4.981,384.603
"1436","LV",2017,"LV00",10.56,894.824,864.564,NA,19.102,913.926
"1437","LT",2017,"LT02",12.545,925.248,884.195,NA,28.509,953.757
"1438","LT",2017,"LT01",16.056,429.547,404.826,NA,8.665,438.212
"1439","LU",2017,"LU00",56.359,271.76,178.151,2.232,35.017,306.777
"1440","HU",2017,"HU33",20.581,554.765,517.733,NA,16.451,571.216
"1441","HU",2017,"HU11",80.549,845.257,737.568,NA,27.14,872.397
"1442","HU",2017,"HU12",18.116,577.964,539.502,NA,20.346,598.31
"1443","HU",2017,"HU21",12.365,498.697,476.536,NA,9.795,508.492
"1444","HU",2017,"HU22",14.741,469.585,441.643,NA,13.2,482.785
"1445","HU",2017,"HU23",14.538,369.253,341.113,NA,13.602,382.855
"1446","HU",2017,"HU31",12.923,474.775,454.491,NA,7.361,482.136
"1447","HU",2017,"HU32",9.785,631.091,613.129,NA,8.178,639.269
"1448","MT",2017,"MT00",6.762,220.537,203.793,NA,9.983,230.52
"1449","NL",2017,"NL42",89.366,534.525,370.602,5.866,68.691,603.216
"1450","NL",2017,"NL41",246.993,1301.372,860.803,16.025,177.551,1478.923
"1451","NL",2017,"NL22",193.218,1033.038,674.811,13.736,151.274,1184.312
"1452","NL",2017,"NL11",57.488,272.143,175.039,4.191,35.426,307.569
"1453","NL",2017,"NL21",113.131,579.964,381.308,5.509,80.016,659.98
"1454","NL",2017,"NL34",31.775,185.573,127.663,2.169,23.966,209.539
"1455","NL",2017,"NL13",40.895,234.856,157.284,4.86,31.818,266.674
"1456","NL",2017,"NL12",57.507,310.718,217.055,2.336,33.82,344.538
"1457","NL",2017,"NL23",46.078,206.81,134.592,2.495,23.645,230.455
"1458","NL",2017,"NL33",388.113,1809.307,1137.149,24.472,259.574,2068.881
"1459","NL",2017,"NL32",353.199,1453.331,870.568,11.937,217.628,1670.959
"1460","NL",2017,"NL31",183.172,686.307,375.838,9.117,118.18,804.487
"1461","AT",2017,"AT32",29.34,279.604,219.55,NA,30.713,310.317
"1462","AT",2017,"AT13",132.57,843.007,629.338,NA,81.098,924.105
"1463","AT",2017,"AT12",113.319,820.823,622.615,NA,84.89,905.713
"1464","AT",2017,"AT33",40.601,380.83,301.396,NA,38.833,419.663
"1465","AT",2017,"AT31",76.021,742.458,598.805,NA,67.633,810.091
"1466","AT",2017,"AT34",23.395,200.718,162.626,NA,14.697,215.415
"1467","AT",2017,"AT21",24.291,259.345,206.979,NA,28.075,287.42
"1468","AT",2017,"AT11",15.889,135.483,104.838,NA,14.756,150.239
"1469","AT",2017,"AT22",65.193,597.815,475.894,NA,56.729,654.544
"1470","PL",2017,"PL91",240.793,1376.858,1044.619,NA,91.447,1468.305
"1471","PL",2017,"PL82",83.58,847.813,726.904,NA,37.33,885.143
"1472","PL",2017,"PL84",62.986,482.491,396.029,NA,23.476,505.967
"1473","PL",2017,"PL72",16.514,518.581,497.011,NA,5.056,523.637
"1474","PL",2017,"PL71",62.35,1122.247,1017.331,NA,42.567,1164.814
"1475","PL",2017,"PL63",118.821,1008.356,824.432,NA,65.103,1073.459
"1476","PL",2017,"PL61",103.889,862.106,725.063,NA,33.154,895.26
"1477","PL",2017,"PL62",36.4,557.639,491.866,NA,29.373,587.012
"1478","PL",2017,"PL51",101.17,1234.388,1083.855,NA,49.363,1283.751
"1479","PL",2017,"PL52",12.339,402.598,388.034,NA,NA,NA
"1480","PL",2017,"PL42",39.157,689.785,624.456,NA,26.172,715.957
"1481","PL",2017,"PL41",138.922,1601.798,1370.908,NA,91.968,1693.766
"1482","PL",2017,"PL21",162.652,1425.825,1186.611,NA,76.562,1502.387
"1483","PL",2017,"PL22",141.624,1885.965,1670.869,NA,73.472,1959.437
"1484","PL",2017,"PL43",30.167,428.654,383.432,NA,15.054,443.708
"1485","PL",2017,"PL81",75.316,867.12,745.39,NA,46.414,913.534
"1486","PL",2017,"PL92",87.512,1109.992,967.189,NA,55.291,1165.283
"1487","PT",2017,"PT30",6.759,117.505,103.318,NA,7.428,124.933
"1488","PT",2017,"PT20",6.644,108.432,96.579,NA,5.208,113.64
"1489","PT",2017,"PT17",153.059,1301.064,1060.259,NA,87.746,1388.81
"1490","PT",2017,"PT16",76.141,1055.775,912.365,NA,67.268,1123.043
"1491","PT",2017,"PT15",15.915,219.133,190.673,NA,12.545,231.678
"1492","PT",2017,"PT11",114.764,1656.371,1448.542,NA,93.065,1749.436
"1493","PT",2017,"PT18",17.82,313.185,278.784,NA,16.581,329.766
"1494","RO",2017,"RO32",NA,1130.479,1126.254,NA,NA,NA
"1495","RO",2017,"RO21",NA,1580.36,1574.322,NA,NA,NA
"1496","RO",2017,"RO12",NA,949.908,943.819,NA,NA,NA
"1497","RO",2017,"RO31",NA,1289.668,1279.504,NA,7.12,1296.788
"1498","RO",2017,"RO11",NA,1186.875,1181.76,NA,NA,NA
"1499","RO",2017,"RO22",NA,953.298,946.509,NA,NA,NA
"1500","RO",2017,"RO41",NA,853.262,846.734,NA,NA,NA
"1501","RO",2017,"RO42",NA,726.705,722.215,NA,NA,NA
"1502","SI",2017,"SI03",37.818,504.362,431.723,NA,34.821,539.183
"1503","SI",2017,"SI04",66.712,454.727,353.143,NA,34.872,489.599
